DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-04-07 00:15:00,19.112498999999996,16.325,1045.6297009999998,275.514892,690.7877,2e-06,17.871000000000016
2026-04-07 00:30:00,25.363377999999997,16.398000000000003,1020.0839880000003,263.023672,695.7507999999999,2e-06,17.119000000000003
2026-04-07 00:45:00,30.262867,11.506,998.9539900000001,259.749331,684.8651,2e-06,14.618
2026-04-07 01:00:00,34.71606,18.095,929.929011,292.48058199999997,688.6256000000001,2e-06,14.562999999999997
2026-04-07 01:15:00,32.525780999999995,17.412,931.723534,272.09216,690.483,2e-06,18.458000000000002
2026-04-07 01:30:00,36.061431000000006,13.134,930.5347859999998,255.194581,690.0875,2e-06,17.669999999999998
2026-04-07 01:45:00,39.336268,18.622,886.0542299999996,271.56601,690.6657,2e-06,16.589999999999996
2026-04-07 02:00:00,47.239129999999996,18.167,832.286641,277.223583,692.7966,2e-06,16.605999999999998
2026-04-07 02:15:00,45.875206000000006,9.589,795.3317869999998,305.1997420000001,689.5991,2e-06,15.334999999999999
2026-04-07 02:30:00,46.005918,13.406,773.9426330000002,323.743251,686.9204,2e-06,17.192999999999994
2026-04-07 02:45:00,43.004203,18.727,771.1763739999999,321.93000100000006,689.4478,2e-06,12.910999999999996
2026-04-07 03:00:00,36.660879,18.675,772.8725400000002,324.90425100000004,685.9155,2e-06,19.295999999999996
2026-04-07 03:15:00,38.555524000000005,18.087999999999997,771.0440590000001,305.91689700000006,688.0777,2e-06,21.413999999999998
2026-04-07 03:30:00,36.780017,18.497,773.3519959999996,306.733461,689.3711,2e-06,14.524999999999993
2026-04-07 03:45:00,41.955858,18.088,772.7209870000002,310.347501,690.2701,2e-06,19.167000000000005
2026-04-07 04:00:00,38.204593,17.957,771.5310059999998,323.48046400000004,692.3254,2e-06,18.055
2026-04-07 04:15:00,35.632018,17.881,769.706365,378.884172,694.0758000000001,2e-06,17.825000000000003
2026-04-07 04:30:00,35.427254999999995,18.226,861.5626690000001,357.427471,690.4234,2e-06,18.864
2026-04-07 04:45:00,35.136002999999995,18.34,924.5632859999998,370.73659200000003,687.6065,2e-06,17.179
2026-04-07 05:00:00,36.052633,18.654,935.1219420000003,443.04039199999994,688.9312,2e-06,18.814000000000007
2026-04-07 05:15:00,33.128101,18.112,932.3178700000001,579.6867199999999,687.5003999999999,2e-06,17.093000000000004
2026-04-07 05:30:00,28.372753,18.406,933.4454499999999,682.27412,689.2348999999999,2e-06,10.962999999999997
2026-04-07 05:45:00,30.620455,18.121,946.545652,729.3613200000001,689.9048,0.017002000000000003,17.495000000000005
2026-04-07 06:00:00,33.978623999999996,18.284,1003.883512,674.1844900000001,688.3217999999999,0.46700200000000003,13.728000000000002
2026-04-07 06:15:00,32.478835000000004,13.253,1037.35828,640.40191,688.1089999999999,3.807002,14.869
2026-04-07 06:30:00,32.437582,12.690999999999999,1035.2573260000001,544.23497,688.2148,9.457756,13.57
2026-04-07 06:45:00,23.607383,10.998000000000001,1035.7531199999999,377.40097,687.3925,17.088578,10.440000000000003
2026-04-07 07:00:00,27.488851000000004,13.277,889.697583,326.108141,687.7739,31.27398000000001,12.693999999999997
2026-04-07 07:15:00,28.423552999999995,10.856,821.1247299999999,300.38318,683.4345,43.610377,18.038000000000007
2026-04-07 07:30:00,18.920373,10.264999999999999,771.349023,276.48277,685.3837,51.33502,15.558999999999996
2026-04-07 07:45:00,14.4747239,9.814,688.9474320000002,317.09064,681.7746,53.65740799999999,12.638999999999998
2026-04-07 08:00:00,16.2568119,14.436,687.4826830000001,285.77308000000005,685.0941,65.88712700000002,13.232999999999997
2026-04-07 08:15:00,10.854339,12.317,640.7003909300003,321.918671,681.2581,82.71499800000001,15.595999999999997
2026-04-07 08:30:00,8.173922,12.527000000000001,641.4447921999999,272.91967,685.1548,87.89979199999999,14.150999999999994
2026-04-07 08:45:00,14.051991999999998,9.952,636.7241138000002,253.98667200000003,688.0322000000001,110.668302,13.398000000000001
2026-04-07 09:00:00,11.957167,18.746000000000002,610.5489116900001,258.57466999999997,684.6683,110.79351000000001,14.140999999999996
2026-04-07 09:15:00,12.693702,15.087,567.0342862300001,257.86366999999996,687.6669,118.48540000000003,14.887999999999998
2026-04-07 09:30:00,11.975265,15.161999999999999,564.1658459999999,248.78967,687.5913,124.27445999999999,16.330000000000002
2026-04-07 09:45:00,11.083452999999999,18.246000000000002,563.6310330000001,216.682832,686.7075,134.45788999999996,13.088999999999999
2026-04-07 10:00:00,16.551346,9.972,547.910237,174.67600099999999,686.3877,132.4066,14.319
2026-04-07 10:15:00,20.664119999999997,10.616,478.44603300000006,138.375002,685.8246,150.90068000000005,14.962999999999997
2026-04-07 10:30:00,23.462328,13.684000000000001,404.2899347,166.07999999999998,687.8193,160.96720999999997,17.107000000000003
2026-04-07 10:45:00,21.701997,10.564,305.78815842000006,209.834,688.0928,151.25071999999997,13.357999999999997
2026-04-07 11:00:00,21.302626,11.7,327.5918290000001,188.251002,685.7793,147.77608000000004,13.667000000000002
2026-04-07 11:15:00,19.246096,13.497000000000002,334.09853899999996,173.32300099999998,686.0375,139.34253,11.795999999999998
2026-04-07 11:30:00,23.599305,13.027000000000001,333.8889832999998,178.67899999999997,683.4798000000001,149.60739,14.178
2026-04-07 11:45:00,26.173719,13.292000000000002,331.6474270000001,204.788001,685.4594,138.32495,15.984000000000002
2026-04-07 12:00:00,29.445147000000002,13.525,333.1526748799999,230.389,684.9266,139.34473000000003,17.601
2026-04-07 12:15:00,27.311574,12.966999999999999,331.63651179000004,207.194001,684.1346,126.60143000000002,17.517999999999997
2026-04-07 12:30:00,29.712974000000003,13.546,333.0758607099999,193.885001,684.9267,124.52931,17.191999999999997
2026-04-07 12:45:00,21.406857000000002,11.777000000000001,331.54542971,173.19600000000003,687.5297,146.01106999999996,18.241
2026-04-07 13:00:00,28.801224,17.658,331.03160271,156.52200000000002,689.4175,139.69582000000003,15.958999999999996
2026-04-07 13:15:00,30.053596,16.091,332.1282907100001,136.593001,684.4403,131.63678,14.200999999999995
2026-04-07 13:30:00,24.442816,18.005000000000003,331.46514971,159.132001,685.7338,132.23708,11.291999999999996
2026-04-07 13:45:00,26.195529999999998,18.494,321.4209137099999,214.242,690.1632,128.00778,15.133999999999995
2026-04-07 14:00:00,20.830489999999998,18.443,323.34408870999994,257.40800099999996,689.7221999999999,131.94737,11.552999999999999
2026-04-07 14:15:00,15.973968,15.788,443.8177157100001,247.522,690.4223999999999,140.23021,16.651
2026-04-07 14:30:00,25.680997,15.862,460.48022671,303.58765999999997,690.2389,130.41702,10.991999999999999
2026-04-07 14:45:00,22.209311,18.968999999999998,452.40310171,403.35725,691.0612,126.18451999999999,10.128
2026-04-07 15:00:00,26.648122,14.036999999999999,502.79589570999997,462.18634,687.7891,112.20451,13.793000000000005
2026-04-07 15:15:00,24.10213,18.421,569.0541477100002,495.09658,691.7311,89.50781099999999,12.392000000000005
2026-04-07 15:30:00,25.53741,18.958000000000002,680.5435967099999,500.23451000000006,686.0527,84.28114599999998,9.912
2026-04-07 15:45:00,25.464719,19.385,727.1190377100003,545.6007500000001,687.8033,77.40338,10.909000000000002
2026-04-07 16:00:00,31.476782,20.168,754.3134017100003,654.4765100000001,686.9355,68.72269699999998,10.732999999999997
2026-04-07 16:15:00,31.130499999999998,19.199,772.4938517099998,755.6247599999999,688.8535,58.69093499999999,13.79
2026-04-07 16:30:00,35.991552,11.897,784.0732427100002,849.7585699999998,681.1985,44.95949000000001,10.148000000000001
2026-04-07 16:45:00,36.087027,15.940999999999999,803.04152371,910.95813,684.6987,37.697214,8.831000000000003
2026-04-07 17:00:00,37.382518,17.599999999999998,814.2903177100003,965.81045,685.8407,27.098775500000002,7.964000000000003
2026-04-07 17:15:00,28.151864000000003,15.451,848.5410927100002,972.4801400000001,687.9868,20.462163,10.385000000000002
2026-04-07 17:30:00,22.136268,15.847,824.9072377099998,1053.8255900000001,687.3623,12.243768999999999,13.761000000000001
2026-04-07 17:45:00,27.604328,16.591,909.37759271,1027.6858699999998,688.7476,4.626002,14.631999999999998
2026-04-07 18:00:00,28.840157000000005,19.091,969.38700071,1042.67777,687.7728999999999,1.464002,15.588999999999997
2026-04-07 18:15:00,30.891644,18.635,1024.76846271,1083.9701699999998,687.6822,0.15400200000000003,15.034999999999998
2026-04-07 18:30:00,35.520279,18.612,1037.9114470000004,1221.1346800000001,685.6117,2e-06,13.225000000000003
2026-04-07 18:45:00,37.290607,13.722999999999999,1063.8029960000003,1337.80542,685.0639,2e-06,13.201000000000004
2026-04-07 19:00:00,44.17002599999999,16.053,1076.594951,1322.883331,691.6857,2e-06,11.231000000000003
2026-04-07 19:15:00,46.315604,12.248000000000001,1092.5843869999999,1271.6114499999999,692.9034,2e-06,16.619000000000007
2026-04-07 19:30:00,45.992053999999996,10.376,1096.131214,1235.9273799999999,691.1831999999999,2e-06,15.326000000000002
2026-04-07 19:45:00,46.26873499999999,10.111999999999998,1096.0048719999998,1181.83148,693.1467,2e-06,16.784000000000006
2026-04-07 20:00:00,41.444972,4.879,1096.128547,1117.9009099999998,693.6641999999999,2e-06,14.757
2026-04-07 20:15:00,40.282377,10.084,1089.838037,1076.7579799999999,693.299,2e-06,14.455000000000002
2026-04-07 20:30:00,39.32619699999999,13.210999999999999,1089.6658919999995,1027.8443300000001,694.3342,2e-06,13.445999999999998
2026-04-07 20:45:00,44.439431,4.7540000000000004,1090.3843149999998,981.4506000000001,690.9703000000001,2e-06,13.196000000000002
2026-04-07 21:00:00,43.99881799999999,8.142,1097.813135,924.28895,691.8379,2e-06,11.244000000000002
2026-04-07 21:15:00,38.433764999999994,7.628,1099.638831,894.661971,694.1365,2e-06,14.873000000000001
2026-04-07 21:30:00,40.970686,9.8,1098.703551,830.5165899999998,694.6843,2e-06,22.497
2026-04-07 21:45:00,38.756550000000004,13.076,1100.5680589999995,784.5222200000001,691.9449999999999,2e-06,20.457000000000004
2026-04-07 22:00:00,36.849733,12.372000000000002,1097.4570849999996,731.98973,694.9436,2e-06,21.666000000000004
2026-04-07 22:15:00,35.229473000000006,13.001,1052.8526789999999,710.3119100000001,694.9889000000001,2e-06,16.876
2026-04-07 22:30:00,37.264317,8.041,998.679061,705.10224,695.7649,2e-06,19.746000000000002
2026-04-07 22:45:00,39.569739999999996,8.131,955.7813699999999,698.1836010000001,696.2673,2e-06,18.407
2026-04-07 23:00:00,46.65591500000001,8.081,924.9504149999998,677.3776009999999,697.4852,2e-06,19.375000000000004
2026-04-07 23:15:00,49.681894,8.146,865.2485270000001,666.736801,698.4588,2e-06,18.905999999999995
2026-04-07 23:30:00,58.64342799999999,8.092,825.94595,640.7484910000001,698.3983000000001,2e-06,20.249
2026-04-07 23:45:00,56.661872,8.14,826.4388800000002,608.221982,694.3786,2e-06,14.540999999999995
