DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-03-23 00:15:00,17.7229381,15.479000000000001,765.1089600000003,387.68612,628.4279,2e-06,34.46099999999999
2026-03-23 00:30:00,22.23482507,15.016000000000002,766.258815,355.75725,631.1673000000001,2e-06,35.518
2026-03-23 00:45:00,20.890694600000003,14.959,764.8850150000002,322.61033000000003,630.7414,2e-06,31.375
2026-03-23 01:00:00,19.9715054,19.966,773.7446550000001,302.46449999999993,632.1267,2e-06,33.733999999999995
2026-03-23 01:15:00,19.90857786,20.737,714.8887830000001,328.13965999999994,631.1067,2e-06,34.10099999999999
2026-03-23 01:30:00,18.05622299,15.315999999999999,728.188859,305.054751,634.304,2e-06,33.018
2026-03-23 01:45:00,16.6286641,14.925,736.541059,281.48466099999996,635.1415000000001,2e-06,35.20799999999999
2026-03-23 02:00:00,16.7397002,14.561,737.5411230000001,263.53999999999996,635.8114,2e-06,32.298
2026-03-23 02:15:00,17.484241400000002,14.483,637.130439,358.97299999999996,637.4257,2e-06,31.09699999999999
2026-03-23 02:30:00,17.8490343,14.483,587.147962,391.94558000000006,634.0306,2e-06,31.766999999999996
2026-03-23 02:45:00,15.4628532,14.58,586.872416,387.47801000000004,636.1009,2e-06,29.110000000000003
2026-03-23 03:00:00,13.853633999999998,14.630999999999998,586.7702500000001,386.6503,635.8265,2e-06,29.217999999999996
2026-03-23 03:15:00,14.6489562,14.679000000000002,586.4731800000001,382.06601,635.9789000000001,2e-06,25.915000000000003
2026-03-23 03:30:00,20.0106084,20.363999999999997,586.8313410000002,367.72706,636.5116,2e-06,28.080999999999996
2026-03-23 03:45:00,17.9555842,20.21,585.4138990000001,373.89247,637.8052,2e-06,24.520999999999997
2026-03-23 04:00:00,17.1443661,20.380000000000003,585.353692,393.76368,635.5985000000001,2e-06,25.880999999999993
2026-03-23 04:15:00,15.761258,15.223,586.869952,439.575811,635.7963,2e-06,24.031
2026-03-23 04:30:00,15.055632999999997,15.671,586.97689,518.22456,635.0203,2e-06,23.775000000000002
2026-03-23 04:45:00,16.411949000000003,20.784,586.8214630000001,598.8221149999999,636.2533,2e-06,27.135
2026-03-23 05:00:00,15.975056400000001,20.918,584.0185920000001,672.4224200000001,639.6314,2e-06,28.236
2026-03-23 05:15:00,16.151682700000002,19.990000000000002,585.474159,814.29646,636.9686,2e-06,26.96
2026-03-23 05:30:00,18.601879699999998,19.834,586.2565749999999,915.01221,636.9989,2e-06,26.448000000000008
2026-03-23 05:45:00,19.9242902,20.43,586.629661,993.2005800000001,639.936,0.028002000000000003,28.515000000000004
2026-03-23 06:00:00,18.837797899999998,15.14,584.8381009999998,1008.655511,644.5016,0.189002,27.051
2026-03-23 06:15:00,16.8528443,14.236999999999998,583.6491310000001,1036.0851899999998,643.4058,1.4760020000000003,25.656
2026-03-23 06:30:00,12.201,15.264999999999999,582.9557229999998,926.5439920000001,644.6237000000001,6.203002,26.775999999999996
2026-03-23 06:45:00,12.654,19.423,583.7591180000001,778.19472,644.2887000000001,18.859316,28.375000000000007
