DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-03-21 00:15:00,8.658791,12.903,890.7532010000001,446.727065,632.6555,2e-06,30.959999999999994
2026-03-21 00:30:00,8.731823,12.914,892.1899429999999,408.52617000000004,637.0849,2e-06,32.72699999999999
2026-03-21 00:45:00,9.531674,13.065,834.979012,434.213911,636.7499,2e-06,30.859000000000005
2026-03-21 01:00:00,8.749218,13.229,787.7721560000001,462.44453999999996,636.3847,2e-06,31.801999999999996
2026-03-21 01:15:00,7.628451,8.01,783.695451,441.35138,634.5584,2e-06,33.97199999999999
2026-03-21 01:30:00,6.640388,13.231,781.6763210000001,426.80517,635.1063,2e-06,34.278999999999996
2026-03-21 01:45:00,6.621129,12.927999999999999,739.967854,444.27183,636.4755,2e-06,33.153999999999996
2026-03-21 02:00:00,5.6776480000000005,12.769000000000002,707.077276,458.26725000000005,637.1302000000001,2e-06,32.341
2026-03-21 02:15:00,4.60417,12.998999999999999,703.0339650000002,445.60175000000004,636.7197,2e-06,32.155
2026-03-21 02:30:00,7.622313999999999,13.076,703.308038,424.407751,634.7864,2e-06,29.903999999999996
2026-03-21 02:45:00,8.475612,12.966000000000001,713.5208459999999,401.46383099999997,634.2841000000001,2e-06,31.327
2026-03-21 03:00:00,6.378582999999999,13.038,714.7016476899998,386.39226,634.741,2e-06,32.97599999999999
2026-03-21 03:15:00,7.809008,13.396,614.288026,482.04001,634.6038,2e-06,32.309
2026-03-21 03:30:00,7.240728000000001,8.336,577.8488840400003,514.7446699999999,636.0194,2e-06,26.924999999999994
2026-03-21 03:45:00,6.027317,8.351,576.694682,511.37511,636.0346,2e-06,25.46299999999999
2026-03-21 04:00:00,6.5298957,13.507,577.8738241120001,509.96827,635.4262,2e-06,27.733999999999998
2026-03-21 04:15:00,6.1431803,8.259,579.6826080000001,521.3133600000001,637.6478999999999,2e-06,27.088
2026-03-21 04:30:00,6.5584880000000005,8.167,578.1302639999999,540.33607,637.4955,2e-06,26.572000000000003
2026-03-21 04:45:00,6.078508,8.14,579.874771,579.03989,636.5219,2e-06,26.378
2026-03-21 05:00:00,9.134232,8.237,582.4528933400002,625.4934000000001,636.5824,2e-06,28.898999999999997
2026-03-21 05:15:00,7.768821,13.487,581.1646179999999,692.24297,637.0849,2e-06,26.540000000000003
2026-03-21 05:30:00,2.676805,8.333,581.460438,752.4501459999999,635.8671,2e-06,27.711999999999993
2026-03-21 05:45:00,1.619025,8.31,582.393369,822.9410419999999,631.5749,0.017002000000000003,27.819
2026-03-21 06:00:00,1.584435,8.485,582.2036254300002,870.860961,633.4626999999999,0.03300200000000001,29.036000000000005
2026-03-21 06:15:00,1.6694,8.534,582.7717250000001,942.43582,635.7299,1.860002,30.006000000000004
2026-03-21 06:30:00,1.16758,8.545,583.0115199999998,932.5739599999999,631.8493000000001,6.775002000000001,29.223999999999993
2026-03-21 06:45:00,2.893666,8.552,583.0415874299998,850.68087,632.6252999999999,17.861943,29.43500000000001
2026-03-21 07:00:00,2.7051790000000002,13.826999999999998,580.631911,723.68366,631.3317999999999,31.421382,31.693
2026-03-21 07:15:00,1.026996,8.587,580.395444,611.34865,633.9955,45.915485999999994,28.474
2026-03-21 07:30:00,0.8781532,8.662,581.092328,494.56775999999996,632.7321999999999,67.30183799999998,29.288
2026-03-21 07:45:00,-0.05435006,8.647,579.60081,373.42527,632.7474,87.360098,30.834999999999997
2026-03-21 08:00:00,0.088,8.679,580.7472272299999,234.61873100000003,632.5798,103.97945200000001,30.615000000000006
2026-03-21 08:15:00,1.8900000000000001,8.685,513.23541812,206.22247000000002,633.0521,107.82270000000005,29.854000000000006
2026-03-21 08:30:00,3.82,8.512,428.7862160100001,215.83697,632.7322,122.84104200000002,28.768000000000008
2026-03-21 08:45:00,5.529000000000001,8.575,409.68203600000015,169.37930999999998,632.2448999999999,145.27396,27.426000000000005
2026-03-21 09:00:00,8.3264727,8.56,291.0342519999999,212.06606200000002,631.1037,115.79758000000002,30.278999999999993
2026-03-21 09:15:00,10.377491000000001,8.576,289.18159199999985,206.99664099999998,628.7296,117.94018199999998,29.413999999999994
2026-03-21 09:30:00,9.017997,13.766000000000002,251.90281399999995,227.439721,631.0886,142.79472000000004,26.409999999999993
2026-03-21 09:45:00,7.990905000000001,8.318,235.71454520000003,209.936502,632.4426000000001,161.61187,23.527000000000008
2026-03-21 10:00:00,8.14986,7.769,192.98025200000004,189.21708199999998,631.2561,146.72695000000002,27.933000000000003
2026-03-21 10:15:00,6.184509,10.966,181.46382262,153.63658,630.0535,147.92403000000002,24.838
2026-03-21 10:30:00,4.6402284,13.645,182.79953999999995,170.90392200000002,628.0597,169.57889,23.188000000000006
2026-03-21 10:45:00,4.951092399999999,13.558,141.14192972999996,160.85432999999998,635.2889,163.80411,25.922000000000004
2026-03-21 11:00:00,5.025,8.312000000000001,141.43628819999995,160.17458000000002,634.0106000000001,185.20624,22.958
2026-03-21 11:15:00,4.6977345,8.41,145.66698000000008,135.936,632.5345,183.80086000000003,24.098
