DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-07-25 00:15:00,134.68393,12.61,888.69878,288.5105,697.0901,2e-06,37.972244
2026-07-25 00:30:00,129.40279,13.294000000000002,875.4142230000002,284.000171,698.3987,2e-06,42.903145
2026-07-25 00:45:00,131.31341,20.729,872.7250089999998,266.0413,696.9681,2e-06,43.634696999999996
2026-07-25 01:00:00,130.42756899999998,11.38,857.8535120000001,254.03613,698.5509999999999,2e-06,44.618944000000006
2026-07-25 01:15:00,131.511023,16.242,832.1109670000001,250.605738,696.7701999999999,2e-06,38.652843999999995
2026-07-25 01:30:00,123.45331699999998,20.99,832.93081,228.607911,698.9012,2e-06,40.696746000000005
2026-07-25 01:45:00,116.516509,19.667,830.6984180000001,220.74857999999998,698.2162000000001,2e-06,37.746593000000004
2026-07-25 02:00:00,124.02007100000002,22.032,808.1402820000001,212.15517199999996,696.6028,2e-06,41.485996
2026-07-25 02:15:00,120.16746799999999,22.040999999999997,773.2740669999998,230.081501,698.5814,2e-06,39.416895000000004
2026-07-25 02:30:00,134.252489,16.673000000000002,732.748751,260.13457999999997,699.434,2e-06,40.913295999999995
2026-07-25 02:45:00,128.685671,13.438,727.0530329999999,256.879501,699.4188,2e-06,36.66489500000001
2026-07-25 03:00:00,125.56625,21.243000000000002,715.8085450000001,243.939171,698.9314999999999,2e-06,38.291295999999996
2026-07-25 03:15:00,122.69924,12.776,702.8693360000001,263.15542,698.2464,2e-06,39.797196
2026-07-25 03:30:00,142.88831,16.94,704.115726,250.755211,697.866,2e-06,42.201544999999996
2026-07-25 03:45:00,133.88176,12.085,703.0589849999999,239.488791,698.1705999999999,2e-06,34.67944099999999
2026-07-25 04:00:00,131.79854,21.585,701.5048489999999,228.53271199999998,697.2879,2e-06,36.12829000000001
2026-07-25 04:15:00,121.21529,16.378,703.0279629999999,236.709671,694.488,2e-06,31.892194
2026-07-25 04:30:00,134.65910999999997,12.096,704.7248170000003,268.88729099999995,692.2199,2e-06,33.851994000000005
2026-07-25 04:45:00,132.84440999999998,9.923,704.3235010000001,298.969051,692.8292,2e-06,33.07014300000001
2026-07-25 05:00:00,120.17952,15.187000000000001,706.5157880000002,312.596592,689.5107,2e-06,33.229394000000006
2026-07-25 05:15:00,122.12479,12.298,707.0858680000001,373.01973999999996,690.6529,2e-06,37.494992999999994
2026-07-25 05:30:00,126.16322,12.382,714.9919570000001,417.54912,690.546,2e-06,33.547296
2026-07-25 05:45:00,128.06210000000002,10.373000000000001,755.2887849999998,445.47027099999997,690.5157,0.022002,26.234543
2026-07-25 06:00:00,128.27994999999999,18.339999999999996,757.9769679999998,493.58523,685.3569,1.0910020000000005,33.946894
2026-07-25 06:15:00,132.34777,15.094,762.101188,529.54235,683.5306,6.244001999999999,32.259244
2026-07-25 06:30:00,131.97053,17.412,764.028517,527.928271,673.1968999999999,14.6734851,32.007296000000004
2026-07-25 06:45:00,132.74620000000002,14.464,757.064705,484.986022,657.8414,28.31457999999999,33.318594999999995
2026-07-25 07:00:00,131.12223,18.005,589.9765460000002,549.380812,646.0476,44.08020400000001,29.265095000000006
2026-07-25 07:15:00,121.82638999999999,18.97,588.954174,489.477481,641.938,61.841679000000006,34.447944000000014
2026-07-25 07:30:00,127.57177000000001,15.219999999999999,517.4779550000001,437.057481,630.7526,81.80798200000001,30.97864000000001
2026-07-25 07:45:00,131.62026,12.548,508.40231800000004,376.13835099999994,629.0021,103.87274299999999,30.290841000000007
2026-07-25 08:00:00,132.88631,8.3,436.3458169999999,371.631581,627.8307,112.06012200000005,32.745393
