DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-07-22 00:15:00,112.76886999999999,10.692,862.5128820000001,270.232971,668.7988,2e-06,49.592040000000004
2026-07-22 00:30:00,126.76089,10.26,861.5814979999999,245.29771,668.7533,2e-06,47.661440000000006
2026-07-22 00:45:00,138.70235,8.094000000000001,871.015884,219.31425000000004,666.9725999999999,2e-06,49.80244000000001
2026-07-22 01:00:00,131.0068,11.065,870.2518040000002,192.51971,667.1551999999999,2e-06,48.76334
2026-07-22 01:15:00,132.33771,7.887,825.913909,213.93154099999998,670.2143,2e-06,50.71805000000001
2026-07-22 01:30:00,122.94114,7.332,821.0451049999999,202.47892000000002,667.3378,2e-06,48.30105
2026-07-22 01:45:00,131.72811000000002,10.472,821.3107909999999,187.233462,669.0267,2e-06,50.966240000000006
2026-07-22 02:00:00,129.43099,10.98,820.6431260000002,167.86600099999998,666.7899,2e-06,53.67193999999999
2026-07-22 02:15:00,133.53021999999999,10.797,748.9697900000001,218.41229099999998,668.0077000000001,2e-06,51.76035
2026-07-22 02:30:00,139.2095,7.955,748.3876040000001,201.81183099999998,664.9484,2e-06,49.611940000000004
2026-07-22 02:45:00,137.74033,8.196,718.129015,214.69766,665.6638,2e-06,52.78984
2026-07-22 03:00:00,137.41317,10.849,706.5781729999999,213.44275099999996,665.2986000000001,2e-06,54.15644000000002
2026-07-22 03:15:00,130.12437,8.327,704.9799240000001,212.905582,665.5116,2e-06,49.11414
2026-07-22 03:30:00,126.11699,11.048,706.3488779999999,208.54267000000002,665.4812,2e-06,48.77204000000001
2026-07-22 03:45:00,133.84955,10.878,706.8079719999998,212.539421,664.7962,2e-06,49.678940000000004
2026-07-22 04:00:00,127.78011,11.013,708.2830220000002,227.811501,664.111,2e-06,51.94624999999999
2026-07-22 04:15:00,128.13066,8.351,709.895013,268.29075,665.9071,2e-06,52.59484000000002
2026-07-22 04:30:00,129.41162,7.728,732.9527020000003,305.738292,664.9485,2e-06,50.45024000000001
2026-07-22 04:45:00,128.88389,11.325,777.7911529999999,352.09903,663.0769,2e-06,49.81904
2026-07-22 05:00:00,121.53350999999999,11.333,823.2182469999998,378.45655999999997,661.4484,2e-06,44.98754000000001
2026-07-22 05:15:00,123.09944,8.372,859.462968,462.99555999999995,664.4159,2e-06,46.553740000000005
2026-07-22 05:30:00,123.94519,11.438,922.929414,497.54223,662.3615,2e-06,46.49914
2026-07-22 05:45:00,131.25519,11.333,924.6782569999999,582.5832800000001,662.7268,0.023001999999999998,47.981840000000005
2026-07-22 06:00:00,118.70853,10.658999999999999,923.1589679999997,598.6437599999999,662.7570000000001,1.1540020000000002,43.26644
2026-07-22 06:15:00,125.49328,9.794,909.9696330000003,621.03131,663.1828,4.945002000000001,40.94844
2026-07-22 06:30:00,119.01487000000002,8.413,829.8038059999999,593.1996800000001,663.655,13.187355,42.10673999999999
2026-07-22 06:45:00,118.39836,11.328,731.9054580000003,527.794053,663.3503000000001,23.423424,41.77003
2026-07-22 07:00:00,126.68279,7.775,556.365133,534.670811,664.7506999999999,37.170559,42.57325
2026-07-22 07:15:00,122.46588,7.992999999999999,478.7880949999998,491.13346099999995,662.9395999999999,58.708266,50.087439999999994
2026-07-22 07:30:00,116.95967999999999,8.531,471.53552499999984,434.99512,662.7570000000001,78.22580799999997,45.06283000000001
2026-07-22 07:45:00,123.45535000000001,8.690999999999999,351.04819000000015,449.9905,663.7004,97.94512599999999,49.29444
2026-07-22 08:00:00,124.92595999999999,8.435,313.79888000000017,462.7545509999999,664.0203,121.37027200000003,49.36804000000001
2026-07-22 08:15:00,127.28414000000001,8.511000000000001,312.8116500000001,461.87058099999996,663.2595,122.45212,46.139939999999996
2026-07-22 08:30:00,115.60502000000001,8.203,367.08742000000007,442.38062999999994,661.6159,123.61845,51.00684000000001
2026-07-22 08:45:00,123.25277999999999,7.445,367.92576999999983,401.211251,659.6677,124.46122,40.49803999999999
2026-07-22 09:00:00,124.25892999999999,4.416,368.5269100000001,388.465502,658.1612,106.56886999999999,20.648639999999997
2026-07-22 09:15:00,125.72956,4.428,332.9715999999999,352.67816999999997,658.7240999999999,95.50121,25.01084
2026-07-22 09:30:00,119.83858,4.656,318.76407,309.7095,659.9723,109.11928999999995,30.882829999999995
2026-07-22 09:45:00,109.43297000000001,3.666,317.1457399999999,257.383921,658.5264,104.07325,24.656830000000003
2026-07-22 10:00:00,131.49104999999997,7.846,251.36639800000006,226.98933,658.0543,114.01604000000002,26.545730000000006
2026-07-22 10:15:00,121.54443,0.0,165.08083000000005,249.666411,658.7848,139.59355000000002,24.81064
2026-07-22 10:30:00,116.73386,7.682,88.02300999999997,260.782251,635.1356000000001,148.52467999999996,26.896340000000002
2026-07-22 10:45:00,115.81563,4.578,89.58301000000006,274.48184100000003,611.1051,140.11502,23.61394
2026-07-22 11:00:00,121.75429,7.789999999999999,89.58301000000009,263.080091,593.1626,142.61129,25.940939999999998
2026-07-22 11:15:00,120.86276000000001,4.18,97.91895,279.247752,569.2088,142.89499000000004,23.894840000000002
2026-07-22 11:30:00,117.72358,7.719,97.85449999999992,277.183911,541.221,159.60750000000002,26.176139999999997
2026-07-22 11:45:00,116.38545,7.801,89.4970800000001,271.834501,528.8643,148.28942999999998,24.260040000000004
2026-07-22 12:00:00,100.5057,7.853,97.92968999999997,279.072332,513.3716,144.59415,13.597999999999999
2026-07-22 12:15:00,111.10261,6.871,89.57227000000003,293.878381,508.121,137.04072000000002,19.489936
2026-07-22 12:30:00,113.61041,4.843999999999999,89.57227000000003,280.783911,508.45599999999996,152.81259000000003,26.662239999999997
2026-07-22 12:45:00,118.24584999999999,7.696,89.57227000000006,248.54713099999995,512.7017000000001,204.68866999999997,46.09754000000001
2026-07-22 13:00:00,116.33040999999999,12.626000000000001,89.57227000000006,238.55296099999998,512.1085,185.80640999999994,52.05134
2026-07-22 13:15:00,112.7238,13.550999999999998,89.57227000000003,228.96763099999998,508.6689,188.12187000000006,47.17143000000001
2026-07-22 13:30:00,120.7506,13.431000000000001,89.57227,240.55717,508.65369999999996,205.97831,46.60634
2026-07-22 13:45:00,120.10874,16.485,98.71689800000004,233.996801,508.9433,194.66108000000003,47.533440000000006
2026-07-22 14:00:00,110.06079,16.522,121.34533799999997,236.48938099999998,513.4171,193.15154999999993,46.52574
2026-07-22 14:15:00,122.27041,17.104,180.42340999999996,237.78925199999998,524.5268,179.08756999999997,43.95684
2026-07-22 14:30:00,104.41497000000001,10.681000000000001,290.4125299999999,216.033301,561.3246999999999,129.7924,24.04234
2026-07-22 14:45:00,120.51316,17.136,328.38199999999995,231.69505099999998,595.6426,159.51006999999998,46.412440000000004
