DateTime,Wind,SPP Biomass,Thermal-Oil,Major Hydro,Coal,Solar,SPP Minihydro
2026-06-16 00:15:00,139.8816,9.077,410.49738900000017,509.46947,679.6429,2e-06,105.90886
2026-06-16 00:30:00,157.89096999999998,7.837,362.90658600000006,526.88967,678.76,2e-06,108.53987000000001
2026-06-16 00:45:00,150.57533999999998,7.8260000000000005,321.84130500000003,539.74531,676.6754,2e-06,99.87876
2026-06-16 01:00:00,158.23655,7.704000000000001,323.494873,524.12478,679.7033,2e-06,111.29515999999998
2026-06-16 01:15:00,146.44137999999998,7.601,323.9247519999999,522.5356310000001,679.9928,2e-06,104.24257000000003
2026-06-16 01:30:00,126.78017000000001,7.308999999999999,323.05387599999995,506.44990000000007,677.634,2e-06,97.20477000000001
2026-06-16 01:45:00,142.3937,8.529,323.61093000000005,478.20876,675.9449999999999,2e-06,92.21787
2026-06-16 02:00:00,140.99451,9.987,323.146995,463.12482,673.8897,2e-06,103.05357000000002
2026-06-16 02:15:00,123.38067,10.03,322.985003,458.84477000000004,674.3013,2e-06,110.75156999999997
2026-06-16 02:30:00,126.38856000000001,10.105,323.717219,441.95561,669.1576,2e-06,107.06026999999999
2026-06-16 02:45:00,128.14434,9.553,323.47518,448.907391,664.4396999999999,2e-06,86.91825999999999
2026-06-16 03:00:00,128.97074,8.536999999999999,322.50676000000004,440.44289999999995,661.7306000000001,2e-06,101.68066999999996
2026-06-16 03:15:00,135.30155000000002,8.753,322.74669500000005,442.47908100000006,663.5265999999999,2e-06,110.30936999999999
2026-06-16 03:30:00,132.31210000000002,9.119,322.345171,433.6834800000001,667.0267000000001,2e-06,109.01175999999995
2026-06-16 03:45:00,136.38731,9.169,322.5301309999999,450.10748,663.2522,2e-06,94.40445999999999
2026-06-16 04:00:00,129.69477,9.617,323.20490500000005,461.44308,669.4311,2e-06,98.39956000000004
2026-06-16 04:15:00,136.37449,8.323,323.108648,488.07928000000004,674.4082,2e-06,97.51236
2026-06-16 04:30:00,126.17208,8.081,322.956628,573.068601,680.3127,2e-06,103.21187000000002
2026-06-16 04:45:00,118.49986000000001,9.18,313.18731200000013,649.12963001,681.7737000000001,2e-06,104.97867000000004
2026-06-16 05:00:00,139.61699,9.789,314.24704999999994,716.83305,693.7048,2e-06,96.63626999999997
2026-06-16 05:15:00,139.18688,9.746,314.01685499999996,860.627806,687.1152000000001,2e-06,100.14147
2026-06-16 05:30:00,139.12236000000001,8.399,313.7588219999999,956.4385220000001,699.4266,2e-06,98.59756999999999
2026-06-16 05:45:00,138.81046,5.99,314.5232279999999,1049.39836,706.6104,0.229002,98.06756
2026-06-16 06:00:00,128.89966,4.588,314.3281229999999,1051.827952,708.3601,3.531002,100.72886000000001
2026-06-16 06:15:00,133.27614,7.479,314.215981,984.6083619999999,713.2757,9.814002,104.41726000000003
2026-06-16 06:30:00,141.51624999999999,4.718,313.787729,857.717673,712.5604,22.559514999999998,95.00546000000001
2026-06-16 06:45:00,126.15611000000001,8.994,314.4281339999999,700.114302,714.6145,31.101697000000016,97.33747
2026-06-16 07:00:00,113.90109999999999,7.62,314.89181699999983,549.706233,713.5491,45.242059999999995,97.08906999999996
2026-06-16 07:15:00,111.67899999999999,8.690000000000001,277.6718899999999,485.61089,716.4408000000001,60.69074300000001,98.63917000000006
2026-06-16 07:30:00,115.75778,12.524,259.274043,471.66432,716.8817,71.220273,102.79596000000001
2026-06-16 07:45:00,113.36033,12.178999999999998,209.89262499999998,472.55793099999994,697.676,95.36675999999999,98.18367000000003
2026-06-16 08:00:00,103.76455,10.714,185.102417,460.05646,673.0219999999999,114.22647199999999,100.79325999999999
2026-06-16 08:15:00,99.74967,11.184999999999999,185.26811899999998,498.65282099999996,650.3314,123.07692200000002,106.92975999999999
2026-06-16 08:30:00,110.69434,11.005,186.18690999999993,519.5289300000001,638.8565,146.48980000000003,99.34376
2026-06-16 08:45:00,114.67763999999998,9.937000000000001,186.23707900000002,485.723741,642.0064,144.92444999999998,95.02935999999998
2026-06-16 09:00:00,120.44892999999999,6.468999999999999,186.1782649999999,489.19726099999997,637.4105999999999,148.55743,88.40596000000002
2026-06-16 09:15:00,130.5652,9.42,186.5263489999999,446.58358,637.7759,165.97920000000005,100.36515999999999
2026-06-16 09:30:00,124.07942,10.237,129.83788,437.32982000000004,636.9081,169.23633,93.93996
2026-06-16 09:45:00,134.10163,6.667,94.85547000000008,442.158,612.8131,185.50175,92.10877000000002
2026-06-16 10:00:00,133.15246000000002,9.407,94.85546999999991,424.19486000000006,573.7402,176.42703,93.26465999999999
2026-06-16 10:15:00,111.64316,8.027,94.85546999999997,375.42775099999994,558.3876,180.82553999999993,102.82053999999998
2026-06-16 10:30:00,126.43284,4.647,94.85547,327.729461,528.9995,230.04160999999988,87.03297
2026-06-16 10:45:00,123.40161,8.079,94.85547000000008,333.33257,514.5572,214.32699999999994,95.62946000000001
2026-06-16 11:00:00,131.97007,5.525,94.85547000000003,345.93181100000004,504.29910000000007,210.96379000000002,102.64895999999999
2026-06-16 11:15:00,118.80372,8.625,94.85547,339.945601,502.67060000000004,214.97951,99.36725999999999
2026-06-16 11:30:00,118.80931000000001,8.498999999999999,94.85547000000003,350.29028100000005,502.97529999999995,207.59137,93.57406000000006
2026-06-16 11:45:00,117.59131000000001,9.411000000000001,94.85547,338.529852,507.29879999999997,211.53921999999991,95.38507
2026-06-16 12:00:00,134.87532,7.417,94.85547000000005,300.98522,505.27369999999996,219.2048800000001,97.23526000000001
2026-06-16 12:15:00,133.32711,10.661,94.85546999999991,289.135762,503.29509999999993,227.31413,77.66216000000001
2026-06-16 12:30:00,131.73464,12.974999999999998,94.85546999999997,288.309471,504.9539,225.87103000000002,99.38565999999997
2026-06-16 12:45:00,138.58911,11.057000000000002,94.85546999999997,298.24208,501.2712,217.25670000000002,102.14785999999997
2026-06-16 13:00:00,133.56351,13.597,94.85547,279.93355,507.2988,222.23659999999998,85.90015000000001
2026-06-16 13:15:00,135.45471,13.748,94.85547,277.97831299999996,505.3343,236.12185,88.41085999999999
2026-06-16 13:30:00,129.70137,10.722999999999999,94.85547,288.05974,504.5887,204.28573,98.17435999999996
2026-06-16 13:45:00,142.04789999999997,10.612,94.85547,302.649121,534.3581,200.52481,96.56046
2026-06-16 14:00:00,153.87389,12.101,112.9631390000001,320.970381,579.4415,216.90201000000002,92.52515999999997
2026-06-16 14:15:00,147.55946,13.062999999999999,127.67603999999994,337.62206000000003,615.6311000000001,201.37893000000005,84.41565999999996
