id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-03-23T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0168,0.0,0.0,2026-03-23T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,35.1109,0.0,0.0,2026-03-23T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,131.8132,0.0,0.0,2026-03-23T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,242.0203,0.0,0.0,2026-03-23T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,377.3182,0.0,0.0,2026-03-23T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,475.6255,0.0,0.0,2026-03-23T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,586.0369,0.0,0.0,2026-03-23T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,700.5765,0.0,0.0,2026-03-23T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,825.3996,0.0,0.0,2026-03-23T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,953.3376,0.0,0.0,2026-03-23T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1077.4062,0.0,0.0,2026-03-23T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1199.6672,0.0,0.0,2026-03-23T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1292.3859,0.0,0.0,2026-03-23T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1368.3212,0.0,0.0,2026-03-23T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1426.6858,0.0,0.0,2026-03-23T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1480.8907,0.0,0.0,2026-03-23T10:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1536.3337,0.0,0.0,2026-03-23T10:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1603.0337,0.0,0.0,2026-03-23T10:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1649.214,0.0,0.0,2026-03-23T11:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1699.2846,0.0,0.0,2026-03-23T11:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1742.2581,0.0,0.0,2026-03-23T11:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1765.1272,0.0,0.0,2026-03-23T11:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1778.9294,0.0,0.0,2026-03-23T12:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1785.6971,0.0,0.0,2026-03-23T12:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1786.6712,0.0,0.0,2026-03-23T12:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1775.6728,0.0,0.0,2026-03-23T12:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1761.4062,0.0,0.0,2026-03-23T13:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1735.7486,0.0,0.0,2026-03-23T13:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1701.5666,0.0,0.0,2026-03-23T13:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1661.8702,0.0,0.0,2026-03-23T13:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1612.1289,0.0,0.0,2026-03-23T14:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1553.931,0.0,0.0,2026-03-23T14:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1502.3158,0.0,0.0,2026-03-23T14:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1437.4247,0.0,0.0,2026-03-23T14:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1365.1095,0.0,0.0,2026-03-23T15:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1279.4001,0.0,0.0,2026-03-23T15:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1188.7793,0.0,0.0,2026-03-23T15:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1087.8199,0.0,0.0,2026-03-23T15:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,984.7184,0.0,0.0,2026-03-23T16:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,877.8199,0.0,0.0,2026-03-23T16:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,760.5342,0.0,0.0,2026-03-23T16:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,642.5081,0.0,0.0,2026-03-23T16:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,530.6135,0.0,0.0,2026-03-23T17:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,404.7248,0.0,0.0,2026-03-23T17:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,278.4184,0.0,0.0,2026-03-23T17:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,159.5343,0.0,0.0,2026-03-23T17:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,56.3824,0.0,0.0,2026-03-23T18:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1.0983,0.0,0.0,2026-03-23T18:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T18:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T18:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T19:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T19:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T19:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T19:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T20:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T20:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T20:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T20:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T21:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T21:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T21:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T21:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T22:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T22:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T22:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T22:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T23:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T23:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T23:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-23T23:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
