id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-03-07T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-03-07T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,6.79,0.0,0.0,2026-03-07T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,69.9967,0.0,0.0,2026-03-07T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,178.4119,0.0,0.0,2026-03-07T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,306.9453,0.0,0.0,2026-03-07T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,434.3166,0.0,0.0,2026-03-07T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,532.4529,0.0,0.0,2026-03-07T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,655.0436,0.0,0.0,2026-03-07T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,786.2936,0.0,0.0,2026-03-07T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,900.8174,0.0,0.0,2026-03-07T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1042.1855,0.0,0.0,2026-03-07T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1153.0816,0.0,0.0,2026-03-07T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1247.6812,0.0,0.0,2026-03-07T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1336.317,0.0,0.0,2026-03-07T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1375.3079,0.0,0.0,2026-03-07T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1444.9526,0.0,0.0,2026-03-07T10:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1527.1244,0.0,0.0,2026-03-07T10:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1596.0584,0.0,0.0,2026-03-07T10:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1639.6781,0.0,0.0,2026-03-07T11:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
