id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-04-26T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,23.2453,0.0,0.0,2026-04-26T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,101.826,0.0,0.0,2026-04-26T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,191.1167,0.0,0.0,2026-04-26T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,321.6809,0.0,0.0,2026-04-26T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,428.5772,0.0,0.0,2026-04-26T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,540.0365,0.0,0.0,2026-04-26T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,664.1028,0.0,0.0,2026-04-26T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,772.3023,0.0,0.0,2026-04-26T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,893.0998,0.0,0.0,2026-04-26T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,999.638,0.0,0.0,2026-04-26T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1091.2773,0.0,0.0,2026-04-26T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1179.6527,0.0,0.0,2026-04-26T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1259.794,0.0,0.0,2026-04-26T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1338.8296,0.0,0.0,2026-04-26T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1406.3261,0.0,0.0,2026-04-26T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1460.8346,0.0,0.0,2026-04-26T10:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1507.572,0.0,0.0,2026-04-26T10:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1545.0577,0.0,0.0,2026-04-26T10:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1551.457,0.0,0.0,2026-04-26T11:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1554.8171,0.0,0.0,2026-04-26T11:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1577.5843,0.0,0.0,2026-04-26T11:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1607.6183,0.0,0.0,2026-04-26T11:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1602.8257,0.0,0.0,2026-04-26T12:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1585.2664,0.0,0.0,2026-04-26T12:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1538.1986,0.0,0.0,2026-04-26T12:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1496.7677,0.0,0.0,2026-04-26T12:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1463.4295,0.0,0.0,2026-04-26T13:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1397.0136,0.0,0.0,2026-04-26T13:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1361.8953,0.0,0.0,2026-04-26T13:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1310.6168,0.0,0.0,2026-04-26T13:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1262.7774,0.0,0.0,2026-04-26T14:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1203.5549,0.0,0.0,2026-04-26T14:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1122.1582,0.0,0.0,2026-04-26T14:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1100.2661,0.0,0.0,2026-04-26T14:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1023.4998,0.0,0.0,2026-04-26T15:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,983.4766,0.0,0.0,2026-04-26T15:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,892.4046,0.0,0.0,2026-04-26T15:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,803.8733,0.0,0.0,2026-04-26T15:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,697.5039,0.0,0.0,2026-04-26T16:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,576.0185,0.0,0.0,2026-04-26T16:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,417.8942,0.0,0.0,2026-04-26T16:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,319.2222,0.0,0.0,2026-04-26T16:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,229.1745,0.0,0.0,2026-04-26T17:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,149.7462,0.0,0.0,2026-04-26T17:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,79.2455,0.0,0.0,2026-04-26T17:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,30.8377,0.0,0.0,2026-04-26T17:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,5.3306,0.0,0.0,2026-04-26T18:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0086,0.0,0.0,2026-04-26T18:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T18:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T18:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T19:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T19:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T19:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T19:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T20:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T20:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T20:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T20:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T21:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T21:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T21:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T21:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T22:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T22:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T22:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T22:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T23:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T23:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T23:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-26T23:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
