id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-04-29T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-04-29T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,25.6741,0.0,0.0,2026-04-29T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,101.1733,0.0,0.0,2026-04-29T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,235.9082,0.0,0.0,2026-04-29T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,347.8613,0.0,0.0,2026-04-29T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,463.6056,0.0,0.0,2026-04-29T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,571.1783,0.0,0.0,2026-04-29T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,682.9419,0.0,0.0,2026-04-29T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,818.1788,0.0,0.0,2026-04-29T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,918.3914,0.0,0.0,2026-04-29T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1012.4368,0.0,0.0,2026-04-29T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1125.9897,0.0,0.0,2026-04-29T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1211.0182,0.0,0.0,2026-04-29T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1287.3001,0.0,0.0,2026-04-29T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1338.1136,0.0,0.0,2026-04-29T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1395.3878,0.0,0.0,2026-04-29T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
