id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-05-03T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-05-03T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1.5662,0.0,0.0,2026-05-03T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,6.2893,0.0,0.0,2026-05-03T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,13.8471,0.0,0.0,2026-05-03T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,238.3794,0.0,0.0,2026-05-03T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,342.2921,0.0,0.0,2026-05-03T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,405.4009,0.0,0.0,2026-05-03T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,472.5829,0.0,0.0,2026-05-03T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,548.0726,0.0,0.0,2026-05-03T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,615.6585,0.0,0.0,2026-05-03T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,678.5591,0.0,0.0,2026-05-03T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,742.2055,0.0,0.0,2026-05-03T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,824.381,0.0,0.0,2026-05-03T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,901.93,0.0,0.0,2026-05-03T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,937.2051,0.0,0.0,2026-05-03T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,989.1391,0.0,0.0,2026-05-03T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1078.9671,0.0,0.0,2026-05-03T10:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1111.3897,0.0,0.0,2026-05-03T10:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1192.6132,0.0,0.0,2026-05-03T10:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1254.6505,0.0,0.0,2026-05-03T11:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1276.5851,0.0,0.0,2026-05-03T11:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1305.9711,0.0,0.0,2026-05-03T11:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1315.0747,0.0,0.0,2026-05-03T11:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1302.633,0.0,0.0,2026-05-03T12:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1298.6691,0.0,0.0,2026-05-03T12:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1293.2193,0.0,0.0,2026-05-03T12:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1234.5064,0.0,0.0,2026-05-03T12:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
