id,pvEstimate,pvEstimate10,pvEstimate90,periodEnd,createdAt,updatedAt
0,0.0,0.0,0.0,2026-02-27T00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T00:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T00:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T00:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T01:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T01:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T01:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T01:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T02:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T02:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T02:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T02:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T03:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T03:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T03:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T03:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T04:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T04:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T04:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T04:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T05:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T05:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T05:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T05:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T06:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T06:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,0.0,0.0,0.0,2026-02-27T06:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1.3969,0.0,0.0,2026-02-27T06:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,40.631,0.0,0.0,2026-02-27T07:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,135.1221,0.0,0.0,2026-02-27T07:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,248.736,0.0,0.0,2026-02-27T07:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,337.6234,0.0,0.0,2026-02-27T07:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,386.1659,0.0,0.0,2026-02-27T08:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,482.7547,0.0,0.0,2026-02-27T08:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,589.197,0.0,0.0,2026-02-27T08:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,693.3841,0.0,0.0,2026-02-27T08:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,810.5246,0.0,0.0,2026-02-27T09:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,931.7827,0.0,0.0,2026-02-27T09:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1057.2773,0.0,0.0,2026-02-27T09:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1157.7948,0.0,0.0,2026-02-27T09:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1201.677,0.0,0.0,2026-02-27T10:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1261.8102,0.0,0.0,2026-02-27T10:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1352.8902,0.0,0.0,2026-02-27T10:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1412.8022,0.0,0.0,2026-02-27T10:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1490.8776,0.0,0.0,2026-02-27T11:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1543.4367,0.0,0.0,2026-02-27T11:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1582.213,0.0,0.0,2026-02-27T11:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1617.4912,0.0,0.0,2026-02-27T11:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1640.0425,0.0,0.0,2026-02-27T12:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1655.468,0.0,0.0,2026-02-27T12:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1649.2642,0.0,0.0,2026-02-27T12:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1645.3652,0.0,0.0,2026-02-27T12:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1593.4221,0.0,0.0,2026-02-27T13:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1575.2819,0.0,0.0,2026-02-27T13:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1549.4396,0.0,0.0,2026-02-27T13:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1525.4349,0.0,0.0,2026-02-27T13:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1487.9717,0.0,0.0,2026-02-27T14:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1451.2086,0.0,0.0,2026-02-27T14:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1399.4519,0.0,0.0,2026-02-27T14:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1338.7777,0.0,0.0,2026-02-27T14:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1278.8529,0.0,0.0,2026-02-27T15:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1198.6575,0.0,0.0,2026-02-27T15:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1114.8214,0.0,0.0,2026-02-27T15:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,1019.7735,0.0,0.0,2026-02-27T15:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,921.2668,0.0,0.0,2026-02-27T16:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,813.5026,0.0,0.0,2026-02-27T16:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,703.0104,0.0,0.0,2026-02-27T16:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,584.6882,0.0,0.0,2026-02-27T16:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,439.7803,0.0,0.0,2026-02-27T17:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,324.8418,0.0,0.0,2026-02-27T17:15:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,215.6141,0.0,0.0,2026-02-27T17:30:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,119.9347,0.0,0.0,2026-02-27T17:45:00,0001-01-01T00:00:00,0001-01-01T00:00:00
0,39.5963,0.0,0.0,2026-02-27T18:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00
